Location,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Mileage,Engine,Power,Seats,Price,model,brand,Car_Age
9,67000,3,0,0,13.7,1798.0,157.75,5.0,4.7,1425,22,10
5,21260,3,1,0,14.0,796.0,35.0,5.0,2.9,1090,15,3
0,55362,1,1,0,21.9,1396.0,88.8,5.0,4.25,1857,8,8
2,13000,1,0,0,17.01,1582.0,126.2,5.0,14.5,457,8,3
7,45725,1,1,0,25.2,1248.0,74.0,5.0,5.34,1474,15,4
6,105000,1,1,0,25.2,1248.0,74.0,5.0,3.85,1462,15,6
5,156056,1,1,0,12.8,2494.0,102.0,8.0,8.5,859,24,11
9,135000,1,1,0,24.4,1120.0,71.0,5.0,4.2,1717,8,4
4,67000,1,1,0,20.77,1248.0,88.7,7.0,6.75,614,15,4
6,90000,1,0,0,10.91,3198.0,197.2,7.0,26.0,599,6,4
3,32251,1,1,0,22.54,1396.0,88.73,5.0,8.61,1822,8,1
9,47000,3,1,0,19.0,998.0,67.1,5.0,1.46,1761,15,11
9,75308,1,1,2,21.1,1248.0,73.9,5.0,2.8,1231,15,9
7,44202,0,1,0,32.26,998.0,58.2,4.0,4.0,145,15,2
9,58000,3,1,0,17.0,1497.0,118.0,5.0,5.47,354,7,6
9,60000,3,1,0,17.5,1298.0,85.8,5.0,2.45,1460,15,11
5,45000,1,0,0,17.05,1995.0,184.0,5.0,21.5,1661,1,6
9,41195,3,1,0,15.0,1368.0,90.0,5.0,1.38,984,23,10
2,89000,1,1,0,16.0,2179.0,140.0,7.0,13.5,1707,14,4
1,60510,3,0,2,16.95,1197.0,78.9,5.0,3.1,1802,8,11
9,8500,3,1,0,21.4,1197.0,83.1,5.0,5.49,223,15,4
7,35981,1,1,0,24.3,1248.0,88.5,5.0,9.51,1619,15,3
9,23152,3,1,0,15.6,1196.0,70.02,5.0,2.39,719,6,8
4,74663,0,1,0,33.54,998.0,67.04,5.0,3.25,1624,15,6
9,61529,3,0,0,18.19,1197.0,103.5,5.0,5.65,1557,25,6
0,91596,1,1,0,14.95,2489.0,93.7,7.0,1.85,1739,14,10
7,14298,3,0,0,13.33,2995.0,340.0,5.0,2.02,298,20,1
5,83327,1,1,0,19.3,1248.0,73.9,5.0,5.8,1451,15,7
5,22857,3,1,0,16.2,1199.0,74.0,5.0,6.9,1131,25,3
2,34620,3,1,2,17.01,1591.0,121.3,5.0,5.35,1584,8,7
1,56000,3,1,0,19.81,1086.0,68.05,5.0,2.85,1786,8,10
2,81000,1,0,0,13.0,2143.0,204.0,5.0,22.75,530,16,6
6,95150,3,1,3,17.3,993.0,60.0,5.0,0.45,1766,15,22
3,32776,3,1,0,20.36,1197.0,78.9,5.0,4.64,1798,8,7
3,51587,1,1,0,25.8,1498.0,98.6,5.0,5.27,166,7,4
6,36000,1,1,0,14.1,2179.0,148.0,7.0,10.0,1312,23,4
9,22000,3,1,0,18.5,1198.0,86.8,5.0,3.95,253,7,5
7,30754,3,1,0,17.0,1197.0,80.0,5.0,3.38,1841,8,10
3,37109,3,1,0,14.69,1390.0,120.33,5.0,16.8,918,25,2
8,45000,3,1,0,16.7,1198.0,88.8,5.0,1.99,906,7,10
3,33284,3,1,0,18.9,1197.0,82.0,5.0,5.84,795,8,3
3,55115,1,0,0,14.74,2993.0,270.9,5.0,36.15,1696,11,4
8,18000,1,0,0,16.36,2179.0,187.7,5.0,25.7,1693,11,6
3,130790,1,1,0,16.0,2179.0,140.0,7.0,9.24,1714,14,7
4,16607,1,1,0,22.7,1598.0,118.0,5.0,7.65,1277,15,5
3,32205,1,0,0,17.11,1968.0,174.33,5.0,25.31,81,0,5
4,67000,1,1,0,19.01,1461.0,108.45,5.0,4.75,478,21,7
3,57676,3,1,0,19.1,1197.0,85.8,5.0,6.69,1452,15,6
9,41000,3,1,0,16.47,1198.0,73.9,5.0,3.1,1147,25,8
6,65000,3,1,0,19.7,796.0,35.0,8.0,1.55,1089,15,8
3,12153,3,0,0,18.9,1197.0,81.86,5.0,6.84,777,8,1
5,16810,3,1,0,25.4,624.0,37.5,4.0,1.6,1026,23,6
7,61221,3,0,0,17.84,1395.0,147.51,5.0,21.73,90,0,3
9,22000,3,1,0,16.47,1198.0,74.0,5.0,4.75,1130,25,5
2,63714,3,1,0,22.74,796.0,47.3,5.0,2.45,138,15,5
7,14857,1,0,0,20.7,1496.0,113.98,5.0,31.55,417,17,1
4,69000,1,0,2,15.2,1968.0,140.8,5.0,10.25,96,0,8
3,14648,1,1,0,12.62,2198.0,158.0,7.0,27.36,604,6,1
5,100000,3,1,2,15.8,1499.0,110.0,5.0,6.5,571,6,7
6,22000,3,1,0,18.9,1197.0,82.0,5.0,4.25,792,8,4
9,10000,3,1,0,18.2,1199.0,82.4,5.0,5.5,1314,3,6
8,107000,3,1,0,20.85,1197.0,83.14,5.0,4.0,1445,15,5
7,48198,3,1,0,17.57,1193.0,88.7,5.0,4.65,1779,23,3
4,15000,1,0,0,19.27,2143.0,170.0,5.0,28.5,1045,16,5
3,80073,1,1,0,17.3,1998.0,163.7,5.0,7.11,471,3,6
5,85388,1,1,0,21.1,1248.0,73.9,5.0,3.9,1231,15,7
6,14700,3,1,0,18.9,1197.0,81.86,5.0,5.6,780,8,3
10,150000,1,1,3,28.4,1248.0,73.75,5.0,2.25,497,15,8
8,34994,1,1,0,22.32,1582.0,126.32,5.0,3.9,1577,8,9
3,82536,1,0,0,14.74,2993.0,270.9,5.0,28.63,1696,11,6
4,82000,3,0,0,13.7,1798.0,157.75,5.0,7.25,1425,22,7
10,52000,3,1,2,18.9,998.0,67.1,5.0,2.0,1632,15,14
9,20000,3,1,0,16.47,1198.0,73.9,5.0,3.5,1145,25,9
5,55000,3,1,0,14.8,1799.0,130.2,5.0,5.0,402,7,9
0,47001,0,1,0,20.0,1196.0,63.0,5.0,3.72,577,15,5
2,52000,3,1,0,22.5,998.0,67.04,5.0,3.45,1643,15,6
8,43284,1,1,0,23.4,1248.0,74.0,5.0,4.5,1449,15,7
3,23875,3,0,0,13.0,1591.0,121.3,5.0,14.36,467,8,2
1,51866,3,1,0,18.9,1197.0,82.0,5.0,5.5,782,8,4
9,69000,1,1,0,23.08,1461.0,63.1,5.0,3.0,999,19,7
3,62788,3,1,0,18.9,1197.0,81.86,5.0,6.08,775,8,3
2,150000,1,1,0,20.54,1598.0,103.6,5.0,5.0,1547,25,7
7,47566,1,0,0,12.55,2982.0,168.5,7.0,20.25,729,24,5
2,67000,3,1,3,12.55,999.0,168.5,5.0,1.2,1331,8,18
10,20300,1,0,0,11.36,2755.0,171.5,7.0,18.0,888,24,2
10,48300,1,0,0,20.0,2143.0,107.3,5.0,17.5,67,16,5
10,30000,3,1,0,21.1,814.0,55.2,5.0,2.1,537,8,7
1,36000,1,1,2,22.7,1582.0,126.24,5.0,7.5,584,8,8
7,27641,1,0,2,20.7,1496.0,113.98,4.0,24.77,415,17,5
1,60000,1,1,0,19.64,1461.0,108.45,5.0,8.65,474,21,5
2,9000,1,0,0,10.91,3198.0,197.0,7.0,35.5,598,6,1
4,60750,3,1,0,14.28,1798.0,138.03,5.0,10.5,444,24,6
4,9000,1,1,0,14.0,2179.0,155.0,7.0,13.0,1712,14,2
8,41100,1,0,0,16.77,2993.0,261.49,5.0,26.5,57,1,8
0,60000,3,1,2,17.3,1061.0,64.0,5.0,1.4,1630,15,16
7,38424,3,1,0,17.8,1497.0,117.3,5.0,7.51,384,7,3
4,50000,1,1,0,22.9,1248.0,74.0,5.0,4.3,1473,15,6
9,19000,3,0,0,18.0,1497.0,117.3,5.0,8.95,391,7,5
7,58734,1,1,0,20.77,1248.0,88.76,7.0,6.91,618,15,5
3,65257,1,1,0,19.01,1461.0,108.45,5.0,9.75,478,21,4
6,130000,1,1,2,19.3,1248.0,73.9,5.0,4.0,1451,15,10
5,79000,1,1,0,23.2,1248.0,73.94,5.0,3.65,1231,15,9
2,78000,1,1,0,15.1,2179.0,140.0,7.0,10.75,1715,14,7
7,49133,3,1,0,19.4,1198.0,86.8,5.0,4.51,259,7,5
3,22769,1,0,0,19.4,2987.0,165.0,5.0,49.22,978,16,4
3,54448,1,1,0,21.02,1248.0,88.8,5.0,3.7,990,23,6
5,158793,1,1,0,12.8,2494.0,102.0,7.0,12.99,870,24,6
4,62088,3,1,0,18.6,1197.0,85.8,5.0,4.15,1479,15,5
8,14800,3,1,0,17.01,1591.0,121.3,5.0,4.4,1576,8,8
8,26000,3,1,0,17.3,1497.0,117.3,7.0,4.25,1013,7,5
9,32005,3,1,0,18.0,1198.0,86.7,5.0,4.25,168,7,3
6,35000,3,0,0,18.0,1497.0,117.3,5.0,7.7,391,7,3
10,52000,1,0,0,12.7,2179.0,187.7,5.0,39.75,1253,13,5
9,11000,3,1,0,17.4,1497.0,117.3,5.0,8.5,394,7,3
6,62000,3,0,0,9.5,2997.0,231.1,5.0,7.0,525,16,12
2,65134,3,1,3,13.8,1299.0,70.0,5.0,0.8,808,6,18
4,71000,1,1,0,13.0,2982.0,168.5,7.0,15.25,732,24,7
5,51366,3,1,0,19.0,998.0,66.1,5.0,2.25,73,15,12
8,46300,1,1,0,14.07,1948.0,83.1,7.0,4.85,1404,23,4
3,60908,3,0,2,15.6,1497.0,116.3,5.0,6.42,362,7,8
2,93450,1,1,2,23.19,1461.0,63.12,5.0,2.5,1006,19,8
5,104000,1,0,0,19.08,1582.0,126.32,5.0,5.75,1598,8,9
10,52000,3,1,0,16.1,796.0,37.0,4.0,0.5,65,15,17
3,42999,1,1,0,15.1,2179.0,140.0,7.0,11.52,1715,14,5
4,90000,1,1,0,21.5,1248.0,88.8,5.0,4.5,1298,15,6
1,72000,3,0,0,15.0,1396.0,98.6,5.0,4.75,1860,8,7
3,54321,1,1,0,19.67,1582.0,126.2,5.0,13.54,458,8,1
7,59630,1,0,0,13.0,2143.0,201.1,5.0,23.41,529,16,5
5,116000,1,0,2,12.55,2982.0,168.5,7.0,19.25,729,24,7
0,34000,1,0,0,9.0,1984.0,181.0,5.0,20.0,1285,26,5
4,70000,1,0,0,14.21,2143.0,203.0,5.0,13.0,509,16,9
2,80000,3,1,0,10.2,2354.0,180.0,5.0,3.99,123,7,10
10,110000,1,1,0,25.8,1498.0,98.6,5.0,4.65,166,7,5
0,56454,1,1,0,28.4,1248.0,73.75,5.0,4.65,501,15,7
8,60000,3,1,0,18.6,1197.0,85.8,5.0,3.15,1465,15,7
4,56000,3,0,0,14.53,1798.0,138.1,5.0,8.25,442,24,7
1,63000,1,0,2,11.49,4367.0,335.3,5.0,65.0,1268,13,8
2,63000,1,1,0,22.9,1248.0,74.0,5.0,4.5,1473,15,8
8,15050,1,1,0,16.3,1956.0,170.0,5.0,17.5,410,12,3
9,29401,3,1,0,20.4,1197.0,81.8,5.0,4.31,1482,15,4
7,25238,3,1,0,18.7,1199.0,88.7,5.0,6.2,893,7,4
2,79000,1,1,0,23.59,1364.0,88.7,5.0,4.67,637,24,9
7,58752,3,1,0,16.47,1198.0,73.9,5.0,3.32,1147,25,9
4,62000,3,0,0,12.9,1799.0,130.0,5.0,3.75,400,7,9
1,132000,3,1,0,16.78,1496.0,88.73,5.0,4.7,635,24,7
2,51000,3,1,0,17.01,1591.0,121.3,5.0,6.5,1580,8,4
5,185200,1,1,0,12.8,2494.0,102.0,8.0,7.25,862,24,11
3,61717,1,1,0,22.7,1598.0,118.0,5.0,8.94,1297,15,4
8,8896,3,1,0,19.0,1194.0,94.68,5.0,7.34,738,6,2
4,17000,3,1,0,21.4,1197.0,83.1,5.0,6.9,209,15,4
9,31378,3,1,0,18.2,1199.0,88.7,5.0,5.9,907,7,4
10,114000,1,0,0,22.32,1582.0,126.3,5.0,6.75,1572,8,7
0,81000,1,1,0,25.8,1498.0,98.6,5.0,4.1,177,7,6
9,31000,1,0,0,18.51,1968.0,147.51,5.0,27.0,1160,0,3
9,35000,3,1,0,15.0,1598.0,103.52,5.0,4.5,1219,22,6
8,60001,1,0,0,17.11,1968.0,174.33,5.0,14.5,81,0,7
6,75074,1,1,0,23.4,1248.0,74.0,5.0,5.25,1449,15,6
8,80000,1,1,2,22.3,1248.0,74.0,5.0,1.2,830,23,8
6,147350,1,1,2,12.99,2494.0,100.6,8.0,4.95,858,24,14
5,60000,1,1,0,19.64,1461.0,108.45,5.0,7.5,482,21,7
8,7501,3,0,0,10.0,2996.0,333.0,4.0,48.0,533,16,5
4,58000,1,1,0,25.8,1498.0,98.6,5.0,4.45,166,7,5
3,29277,1,0,0,11.57,2987.0,254.79,5.0,59.65,754,16,2
7,57034,1,1,0,23.2,1248.0,73.94,5.0,4.38,1231,15,5
7,40810,1,1,0,28.09,1248.0,88.5,5.0,7.9,339,15,4
1,35268,3,1,2,28.09,1086.0,62.0,5.0,1.88,1335,8,12
3,34630,3,0,0,21.4,1197.0,83.1,5.0,7.29,218,15,2
5,45122,1,1,0,23.5,1498.0,88.7,5.0,6.0,685,6,8
2,126000,1,1,3,16.0,2179.0,140.0,7.0,6.7,1714,14,9
6,63000,3,1,0,19.7,796.0,46.3,5.0,1.5,152,15,11
7,32298,1,0,0,20.7,1496.0,113.98,4.0,23.8,415,17,4
7,63288,1,1,0,15.1,2179.0,140.0,7.0,7.77,1715,14,6
3,43337,3,1,0,17.92,1086.0,62.1,5.0,3.32,1338,8,8
7,46561,1,1,0,22.9,1248.0,74.0,5.0,4.94,1473,15,5
4,34000,1,0,2,20.0,2143.0,107.3,5.0,11.0,67,16,7
5,48000,3,1,0,25.17,799.0,53.3,5.0,3.4,945,21,4
7,56263,1,1,0,22.9,1248.0,74.0,5.0,4.17,1473,15,7
5,84060,3,1,2,17.3,993.0,60.0,5.0,1.25,1766,15,15
9,9000,3,0,0,18.9,1197.0,82.0,5.0,5.45,793,8,4
6,79000,1,1,0,21.12,1248.0,88.8,5.0,2.59,987,23,8
10,87900,1,1,0,16.0,2179.0,140.0,7.0,12.01,1708,14,5
4,72425,3,1,2,17.5,1197.0,85.8,5.0,2.45,1441,15,10
1,38000,1,0,0,15.73,1968.0,174.33,5.0,29.0,1162,0,5
5,83000,1,1,2,17.8,1399.0,174.33,5.0,2.4,669,6,12
5,107000,1,0,0,14.84,2143.0,170.0,5.0,11.99,1049,16,10
4,51000,3,0,0,18.0,1497.0,117.3,5.0,7.9,381,7,5
10,140000,1,1,3,12.8,2494.0,102.0,7.0,6.25,867,24,10
10,48000,3,1,2,18.6,1199.0,79.4,5.0,1.8,236,3,9
4,62000,0,1,0,26.6,998.0,58.16,5.0,2.8,1636,15,7
9,31000,3,1,0,18.7,1199.0,88.7,5.0,4.9,892,7,5
6,75055,3,1,0,18.06,1198.0,75.0,5.0,2.25,1003,19,10
3,51210,3,0,0,19.12,1373.0,91.1,5.0,8.89,328,15,3
9,87000,1,0,0,12.55,2982.0,168.5,7.0,15.0,729,24,8
8,17000,1,1,0,26.1,1498.0,99.0,5.0,5.65,190,6,2
6,57000,1,1,0,20.77,1248.0,88.8,7.0,7.0,623,15,6
5,9370,3,1,0,22.74,796.0,47.3,5.0,2.95,138,15,4
2,53226,3,1,0,19.4,1198.0,86.8,5.0,3.3,262,7,7
5,120000,1,1,2,16.2,1493.0,110.0,5.0,3.5,1599,8,10
6,75055,3,1,0,12.8,1493.0,100.0,5.0,2.3,352,7,13
3,37247,1,1,0,19.67,1582.0,126.2,5.0,13.69,458,8,3
4,64000,1,1,0,23.59,1364.0,67.06,5.0,3.1,644,24,7
9,12000,3,1,0,13.44,2359.0,198.25,5.0,12.75,1397,8,6
10,40158,1,1,0,19.67,1582.0,126.2,5.0,13.75,459,8,3
2,11000,3,1,0,18.7,1199.0,88.7,5.0,6.75,893,7,3
2,70010,1,1,0,20.54,1598.0,103.6,5.0,5.25,1546,25,6
9,82000,1,1,0,16.0,2179.0,140.0,7.0,8.75,1711,14,5
7,57259,1,1,0,18.49,1493.0,100.0,7.0,8.87,1493,14,3
1,84000,3,0,2,11.1,2354.0,142.0,5.0,6.5,128,7,10
10,168000,1,1,0,20.77,1248.0,88.76,7.0,4.5,618,15,8
5,73670,1,1,0,12.83,2696.0,162.0,7.0,12.5,1400,14,8
4,89540,1,0,0,12.55,2982.0,168.5,7.0,16.8,729,24,6
5,85423,1,1,0,20.77,1248.0,88.8,7.0,8.75,623,15,4
10,48823,1,0,0,19.5,1582.0,126.24,5.0,8.5,585,8,7
8,35082,3,1,0,20.36,1197.0,78.9,5.0,2.21,1792,8,9
6,126000,3,1,0,16.8,796.0,34.2,5.0,1.6,1095,15,8
4,19000,3,0,0,15.5,1198.0,86.7,5.0,6.25,173,7,4
9,69000,3,0,2,12.9,1799.0,130.0,5.0,2.25,400,7,13
7,29836,1,0,0,17.9,2143.0,136.0,5.0,25.75,266,16,1
0,48002,3,1,2,13.14,1798.0,157.8,5.0,6.75,1417,22,10
0,52324,1,1,0,28.09,1248.0,88.5,5.0,6.25,339,15,5
4,65000,1,1,0,22.7,1498.0,89.84,5.0,5.1,568,6,7
9,66000,1,0,2,8.7,2987.0,224.34,5.0,10.75,977,16,11
5,75700,1,1,0,24.0,1120.0,70.0,5.0,5.7,789,8,4
1,43000,1,1,0,20.5,1598.0,105.0,5.0,5.95,1545,25,7
7,42706,1,1,0,25.44,936.0,56.3,5.0,2.4,233,3,8
9,35000,1,1,0,17.21,1493.0,100.0,7.0,3.49,1188,14,7
5,54348,3,0,0,19.2,1197.0,80.0,5.0,4.0,1782,8,9
4,84000,1,1,0,23.59,1364.0,67.04,5.0,3.85,641,24,7
9,63298,3,0,0,14.53,1794.0,138.1,5.0,3.95,433,24,10
6,75049,3,1,2,20.36,1197.0,78.9,5.0,3.0,1792,8,7
7,24237,3,1,0,18.16,1196.0,86.8,5.0,6.7,702,6,2
3,22767,3,1,0,18.5,1197.0,85.8,5.0,6.14,1237,15,4
1,58000,3,0,2,15.0,1396.0,98.6,5.0,4.4,1860,8,8
10,57000,1,1,0,26.59,1248.0,74.0,5.0,4.25,1443,15,3
7,50161,3,0,0,8.77,4395.0,402.0,5.0,25.93,55,1,10
8,45000,1,1,0,22.7,1598.0,118.0,5.0,7.0,1277,15,4
3,68319,1,0,0,12.55,2982.0,168.5,7.0,25.12,733,24,3
7,30711,3,1,0,20.3,998.0,68.05,5.0,4.45,536,8,3
8,38277,1,1,0,21.9,1396.0,90.0,5.0,2.4,1819,8,9
10,115000,1,1,2,20.54,1598.0,103.6,5.0,4.33,1547,25,8
3,46849,3,0,0,18.5,1197.0,83.14,5.0,6.93,1455,15,3
0,64000,1,1,0,21.9,1396.0,90.0,5.0,4.25,1854,8,6
10,130923,1,0,0,14.21,2143.0,203.0,5.0,12.5,510,16,10
2,15000,3,1,0,18.9,1197.0,82.0,5.0,4.9,795,8,5
9,32720,1,1,0,23.0,1396.0,90.0,5.0,4.5,1820,8,6
6,12500,3,1,0,25.17,799.0,53.3,5.0,3.0,945,21,4
2,59800,3,0,0,16.9,1197.0,82.0,5.0,5.8,1726,8,5
10,54211,3,1,0,15.04,1598.0,103.6,5.0,3.33,1554,25,9
7,62242,1,0,0,14.39,1998.0,163.7,5.0,6.62,472,3,5
9,54000,1,1,2,19.01,1461.0,108.5,5.0,5.75,1503,19,5
5,65000,1,1,0,22.32,1582.0,126.32,5.0,6.2,1577,8,8
2,55000,3,0,0,23.1,998.0,67.04,5.0,3.5,310,15,5
10,71000,3,1,0,18.9,998.0,67.1,5.0,2.0,1632,15,10
2,70000,1,1,0,21.9,1396.0,88.8,5.0,4.0,1857,8,8
9,53000,3,0,0,12.3,1781.0,163.2,5.0,9.5,78,0,9
9,43000,1,0,0,17.05,1995.0,184.0,5.0,17.5,1663,1,7
9,54000,3,0,0,14.3,1598.0,103.52,5.0,6.11,1206,22,5
0,51000,3,1,0,20.36,1197.0,78.9,5.0,3.75,1788,8,6
5,78000,1,1,2,10.5,2835.0,107.2,6.0,6.2,1106,18,13
9,25000,1,1,0,26.0,1498.0,98.6,5.0,6.15,371,7,6
10,12600,3,1,0,20.92,998.0,67.1,5.0,2.4,142,15,8
10,80000,1,1,1,17.8,1248.0,75.0,5.0,2.15,1469,15,11
8,21000,3,1,0,18.9,1197.0,82.0,5.0,3.75,792,8,4
9,32000,3,1,2,15.6,1196.0,70.0,5.0,2.15,719,6,9
1,50000,3,1,0,18.9,1197.0,81.86,5.0,4.75,794,8,5
9,47500,3,1,0,15.5,1586.0,103.3,5.0,2.45,1300,15,10
9,7500,3,1,0,17.4,1497.0,117.3,5.0,11.15,395,7,3
6,68163,1,0,0,19.6,1461.0,108.45,5.0,8.9,479,21,4
0,61000,1,1,0,25.8,1498.0,98.6,5.0,4.35,166,7,6
6,100000,1,1,2,12.99,2494.0,100.6,7.0,12.0,877,24,5
9,61500,1,0,2,16.07,1995.0,181.0,5.0,8.5,9,1,11
7,42883,3,1,0,19.81,1086.0,68.05,5.0,4.27,1790,8,3
6,97000,1,1,2,20.45,1461.0,83.8,5.0,4.25,488,21,8
1,39525,3,0,0,11.3,2360.0,170.0,5.0,9.25,1105,18,10
7,35384,1,1,0,24.3,1248.0,88.5,5.0,8.61,1612,15,3
5,46000,1,0,0,11.8,2987.0,261.0,7.0,28.0,1191,16,10
3,32189,1,1,0,23.0,1498.0,98.96,5.0,9.25,548,6,2
2,27000,1,0,0,19.08,1582.0,126.2,5.0,8.6,1568,8,4
3,22734,3,1,0,16.47,1198.0,74.0,5.0,7.53,1130,25,2
9,58002,1,1,0,19.64,1461.0,108.45,5.0,5.75,476,21,6
2,31500,3,0,0,16.5,1198.0,86.8,5.0,4.15,260,7,8
3,30933,3,1,0,18.16,1196.0,86.8,5.0,5.84,693,6,3
8,27090,1,0,0,18.53,1968.0,187.74,5.0,16.5,97,0,8
9,29500,1,0,0,15.97,2993.0,258.0,7.0,43.0,1674,1,5
10,45000,3,1,0,20.36,1197.0,78.9,5.0,3.55,1803,8,7
5,11691,3,1,0,18.6,1197.0,81.83,5.0,8.9,1805,8,2
5,121000,1,1,2,16.4,1896.0,90.0,5.0,2.5,1082,22,14
5,118077,1,1,0,16.2,1493.0,110.0,5.0,3.85,1600,8,10
2,36300,3,0,3,17.1,1591.0,121.4,5.0,7.5,1582,8,8
9,90000,3,1,2,15.3,1341.0,61.0,5.0,1.8,767,8,15
2,78000,1,1,0,20.0,1399.0,68.0,5.0,2.25,711,6,10
9,42000,1,0,0,17.68,1968.0,174.33,5.0,24.25,105,0,5
9,27000,3,1,0,16.47,1198.0,74.0,5.0,4.35,1130,25,5
8,22000,1,0,0,17.05,1995.0,184.0,5.0,11.5,1663,1,8
8,49000,3,1,0,17.4,1497.0,117.3,5.0,4.75,384,7,6
5,42600,1,1,0,23.0,1396.0,90.0,5.0,4.99,1864,8,8
3,12794,3,0,0,19.0,1199.0,88.7,5.0,9.15,895,7,2
5,88046,3,0,0,10.1,2354.0,152.0,5.0,13.99,276,7,6
1,8000,1,0,2,20.0,2143.0,107.3,5.0,19.75,67,16,6
3,82739,1,0,0,16.0,2179.0,140.0,7.0,16.77,1703,14,2
1,193000,1,1,3,13.6,2523.0,63.0,7.0,2.5,243,14,14
9,7000,3,0,0,17.97,1498.0,99.6,5.0,3.65,1352,21,7
0,60000,1,0,2,12.35,2179.0,187.74,5.0,23.5,1248,13,8
10,38000,3,1,0,22.74,796.0,47.3,5.0,3.11,140,15,3
7,56344,3,1,0,17.6,1496.0,88.73,5.0,4.57,634,24,7
9,17858,3,1,0,17.0,1197.0,80.0,5.0,5.32,1862,8,6
5,53000,3,1,0,20.36,1197.0,78.9,5.0,3.2,1798,8,8
7,67906,1,1,0,25.2,1248.0,74.0,5.0,5.63,1474,15,4
5,19000,3,1,0,21.1,814.0,55.2,5.0,3.0,544,8,5
9,67000,1,0,2,22.69,1995.0,190.0,5.0,9.25,5,1,10
4,80000,1,1,0,23.57,1396.0,70.0,5.0,1.2,844,23,9
4,61000,3,1,0,22.74,796.0,47.3,5.0,2.15,138,15,5
10,39000,1,1,0,22.07,1199.0,73.9,5.0,3.05,1137,25,10
0,59000,3,0,0,14.28,1798.0,138.03,5.0,11.5,447,24,6
5,80931,3,1,0,17.92,1086.0,62.1,5.0,2.3,1338,8,12
8,34000,3,1,0,20.4,1197.0,81.8,5.0,4.95,1488,15,4
5,130000,1,1,0,21.64,1461.0,84.8,5.0,4.75,1350,21,7
3,52380,1,1,0,24.3,1248.0,88.5,5.0,10.15,1617,15,2
8,44000,3,1,0,18.06,1198.0,75.0,5.0,2.65,1004,19,9
5,84000,1,1,0,20.0,1399.0,68.05,5.0,3.8,711,6,5
7,41697,3,0,0,13.1,1997.0,141.1,5.0,16.68,272,7,3
10,163000,1,1,0,19.01,1461.0,108.5,5.0,5.0,1508,19,6
2,42000,3,1,2,17.71,1197.0,78.9,5.0,3.75,639,24,9
6,129000,1,1,3,21.27,1396.0,88.76,5.0,4.11,1845,8,7
2,32200,3,1,2,18.16,1196.0,86.8,5.0,4.25,701,6,5
9,129000,1,1,0,10.5,2835.0,107.2,6.0,3.45,1106,18,16
1,40000,1,0,0,17.11,1968.0,174.33,5.0,22.5,81,0,6
4,150000,3,1,0,12.4,1998.0,132.0,8.0,4.5,852,24,14
6,140000,3,1,0,15.26,1150.0,74.9,5.0,0.9,198,3,13
5,63181,3,1,0,15.3,1341.0,83.0,5.0,1.85,765,8,14
8,39575,1,1,0,25.8,1498.0,98.6,5.0,3.25,166,7,7
10,63600,1,1,2,17.8,1248.0,98.6,5.0,3.1,1475,15,10
3,70374,1,1,0,22.7,1498.0,89.84,5.0,7.34,568,6,6
8,26256,1,1,0,20.14,1498.0,88.5,5.0,4.25,470,25,5
4,13460,3,1,0,18.6,1197.0,81.86,5.0,6.45,590,8,4
2,122000,1,1,2,12.8,2494.0,102.0,8.0,10.75,871,24,9
8,58589,1,0,0,15.26,2143.0,203.2,5.0,27.75,976,16,5
6,115000,3,1,2,17.3,1061.0,64.0,5.0,0.99,1630,15,15
10,75000,1,0,0,12.62,2198.0,158.0,7.0,24.0,593,6,4
6,30292,3,1,0,18.6,1197.0,81.86,5.0,6.1,590,8,4
0,32248,3,1,0,17.5,1199.0,88.7,5.0,8.25,1621,7,3
1,74000,3,1,0,16.47,1198.0,73.9,5.0,4.65,1145,25,7
9,56100,3,1,0,13.7,1997.0,153.86,5.0,9.75,274,7,6
1,61325,3,1,0,18.9,1197.0,81.86,5.0,4.4,775,8,6
8,33000,3,1,0,19.1,1197.0,85.8,5.0,3.99,1452,15,6
3,18090,1,0,0,16.2,2993.0,258.0,5.0,45.73,29,1,4
7,71390,1,1,0,22.7,1498.0,89.84,5.0,5.27,566,6,6
9,41000,0,1,0,26.2,998.0,58.2,5.0,3.5,1636,15,6
0,67000,1,1,0,26.0,1498.0,98.6,5.0,7.25,378,7,4
2,99000,1,1,2,17.0,1405.0,70.0,5.0,1.6,840,23,12
10,142000,1,1,2,19.01,1461.0,108.45,5.0,6.0,476,21,6
2,26966,3,1,0,20.36,1197.0,78.9,5.0,3.0,1798,8,10
9,27628,3,1,0,18.7,1199.0,88.7,5.0,4.95,893,7,5
5,82497,1,1,0,23.65,1248.0,88.5,5.0,8.99,1296,15,4
9,86000,3,1,3,11.9,2354.0,144.0,5.0,1.85,132,7,13
3,26981,3,1,0,16.47,1198.0,73.9,5.0,6.16,1144,25,4
5,110471,1,1,0,21.1,1248.0,73.9,5.0,3.5,1231,15,10
6,69000,3,1,0,19.5,1199.0,88.76,5.0,4.5,164,7,6
5,12000,3,1,0,18.6,1197.0,81.83,5.0,7.75,1805,8,3
5,77500,1,1,0,20.45,1461.0,83.8,5.0,6.6,484,21,6
7,48031,3,1,0,18.9,1197.0,82.0,5.0,4.98,792,8,6
2,170000,1,0,3,16.07,1995.0,181.0,5.0,9.75,9,1,12
9,69565,1,1,0,22.7,1498.0,89.84,5.0,5.55,569,6,6
